full_text,filtered,cleaned,tokenize,normalisasi,sentiment_label,sentiment_score
Aku ra peduli konten kui setingan po pie sek penting PENDIDIKAN INDONESIA sedang TIDAK baik-baik saja. Diriku anti ngomong Goblok tapi nek iki generasine ancene Goblok. Sek ra setuju Kurikulum Merdeka dihilangkan mbok yo dadio guru ben paham ning lapangan kaya apa. Cukkkk!!!!!!!,aku ra peduli konten kui setingan po pie sek penting pendidikan indonesia sedang tidak baik baik saja diriku anti ngomong goblok tapi nek iki generasine ancene goblok sek ra setuju kurikulum merdeka dihilangkan mbok yo dadio guru ben paham ning lapangan kaya apa cukkkk,aku ra peduli konten kui ting po pie sek penting didik indonesia sedang tidak baik baik diri anti ngomong goblok tapi nek iki generasine ancene goblok sek ra tuju kurikulum merdeka hilang mbok yo dadio guru ben paham ning lapang kaya apa cukkkk,"['aku', 'ra', 'peduli', 'konten', 'kui', 'ting', 'po', 'pie', 'sek', 'penting', 'didik', 'indonesia', 'sedang', 'tidak', 'baik', 'baik', 'diri', 'anti', 'ngomong', 'goblok', 'tapi', 'nek', 'iki', 'generasine', 'ancene', 'goblok', 'sek', 'ra', 'tuju', 'kurikulum', 'merdeka', 'hilang', 'mbok', 'yo', 'dadio', 'guru', 'ben', 'paham', 'ning', 'lapang', 'kaya', 'apa', 'cukkkk']",aku ra peduli konten kui ting apa pie masih penting didik indonesia sedang tidak baik baik diri anti ngomong goblok tapi nek ini generasine ancene goblok masih ra tuju kurikulum merdeka hilang mbok yo dadio guru ben paham ning lapang seperti apa cukkkk,negative,0.9991534948348999
@Abe_Mukti Pak minta tolong kurikulum merdeka ini diganti dan tolong zonasi juga dihilangkan pak,pak minta tolong kurikulum merdeka ini diganti dan tolong zonasi juga dihilangkan pak,pak minta tolong kurikulum merdeka ganti tolong zonasi hilang pak,"['pak', 'minta', 'tolong', 'kurikulum', 'merdeka', 'ganti', 'tolong', 'zonasi', 'hilang', 'pak']",bapak minta tolong kurikulum merdeka ganti tolong zonasi hilang bapak,neutral,0.9988162517547607
2. Pendidikan nasional kita sekarang sistem kurikulum merdeka ala Nadiem Dungu tanpa ujian nasional siswa kita sulit diterima di Universitas di luar negeri. (Dr. Zulhendri Felix) #FufufafaODGJ #FufufafaODGJ,pendidikan nasional kita sekarang sistem kurikulum merdeka ala nadiem dungu tanpa ujian nasional siswa kita sulit diterima di universitas di luar negeri dr zulhendri felix,didik nasional kita sekarang sistem kurikulum merdeka ala nadiem dungu tanpa uji nasional siswa kita sulit terima universitas luar negeri zulhendri felix,"['didik', 'nasional', 'kita', 'sekarang', 'sistem', 'kurikulum', 'merdeka', 'ala', 'nadiem', 'dungu', 'tanpa', 'uji', 'nasional', 'siswa', 'kita', 'sulit', 'terima', 'universitas', 'luar', 'negeri', 'zulhendri', 'felix']",didik nasional kita sekarang sistem kurikulum merdeka ala nadiem dungu tanpa uji nasional siswa kita sulit terima universitas luar negeri zulhendri felix,negative,0.9465609788894653
Menteri ketinggalan zaman. Harusnya hapus saja kurikulum merdeka ta* itu.,menteri ketinggalan zaman harusnya hapus saja kurikulum merdeka ta itu,menteri tinggal zaman harus hapus kurikulum merdeka ta itu,"['menteri', 'tinggal', 'zaman', 'harus', 'hapus', 'kurikulum', 'merdeka', 'ta', 'itu']",menteri tinggal zaman harus hapus kurikulum merdeka ta itu,neutral,0.9865911602973938
@WagimanDeep212_ Perwujudan kurikulum merdeka...merdeka belajar....mksdnya merdeka dari jam belajar... Horeeee horeee... Tapi... Waduh 27 kan hari Minggu?! Lahhhh....harus masuk pakai seragam donk... Yachhh...kapan liburnya ini?? Mana kumpul pagi. Rombongan ya lwt jam 14.00. Bllaaiikk tenan.,perwujudan kurikulum merdeka merdeka belajar mksdnya merdeka dari jam belajar horeeee horeee tapi waduh kan hari minggu lahhhh harus masuk pakai seragam donk yachhh kapan liburnya ini mana kumpul pagi rombongan ya lwt jam bllaaiikk tenan,wujud kurikulum merdeka merdeka ajar mksdnya merdeka jam ajar horeeee horeee tapi waduh hari minggu lahhhh harus masuk pakai seragam yachhh kapan libur mana kumpul pagi rombong lwt jam bllaaiikk tenan,"['wujud', 'kurikulum', 'merdeka', 'merdeka', 'ajar', 'mksdnya', 'merdeka', 'jam', 'ajar', 'horeeee', 'horeee', 'tapi', 'waduh', 'hari', 'minggu', 'lahhhh', 'harus', 'masuk', 'pakai', 'seragam', 'yachhh', 'kapan', 'libur', 'mana', 'kumpul', 'pagi', 'rombong', 'lwt', 'jam', 'bllaaiikk', 'tenan']",wujud kurikulum merdeka merdeka ajar mksdnya merdeka jam ajar horeeee horeee tapi aduh hari minggu lahhhh harus masuk pakai seragam yachhh kapan libur mana kumpul pagi rombong lwt jam bllaaiikk tenan,positive,0.8206923007965088
@Abe_Mukti Masih menunggu tahun 2025 apakah bapak saya ini membuat kurikulum baru kalau bisa jangan kurikulum merdeka pak. Lebih berbobot jaman KTSP.,masih menunggu tahun apakah bapak saya ini membuat kurikulum baru kalau bisa jangan kurikulum merdeka pak lebih berbobot jaman ktsp,masih tunggu tahun apakah bapak saya buat kurikulum baru kalau bisa jangan kurikulum merdeka pak lebih bobot jaman ktsp,"['masih', 'tunggu', 'tahun', 'apakah', 'bapak', 'saya', 'buat', 'kurikulum', 'baru', 'kalau', 'bisa', 'jangan', 'kurikulum', 'merdeka', 'pak', 'lebih', 'bobot', 'jaman', 'ktsp']",masih tunggu tahun apakah bapak aku buat kurikulum baru kalau bisa jangan kurikulum merdeka bapak lebih bobot zaman ktsp,negative,0.6044706702232361
Kurikulum Merdeka Bakal Berlanjut PGRI Kukar Beri Dukungan - https://t.co/wPyN8INrPL https://t.co/0dl6CAs3YM,kurikulum merdeka bakal berlanjut pgri kukar beri dukungan,kurikulum merdeka bakal lanjut pgri kukar beri dukung,"['kurikulum', 'merdeka', 'bakal', 'lanjut', 'pgri', 'kukar', 'beri', 'dukung']",kurikulum merdeka akan lanjut pgri kukar beri dukung,neutral,0.998788058757782
@wonlightgyu Perhatikan itu pasti anak2 pandemi dan kurikulum merdeka hehe. Mau heran tapi ini semua gara2 nadiem,perhatikan itu pasti anak pandemi dan kurikulum merdeka hehe mau heran tapi ini semua gara nadiem,perhati itu pasti anak pandemi kurikulum merdeka mau heran tapi semua gara nadiem,"['perhati', 'itu', 'pasti', 'anak', 'pandemi', 'kurikulum', 'merdeka', 'mau', 'heran', 'tapi', 'semua', 'gara', 'nadiem']",perhati itu pasti anak pandemi kurikulum merdeka mau heran tapi semua gara nadiem,negative,0.9992386102676392
@eradotid Admin jebolan kurikulum merdeka ya?,admin jebolan kurikulum merdeka ya,admin jebol kurikulum merdeka,"['admin', 'jebol', 'kurikulum', 'merdeka']",admin jebol kurikulum merdeka,neutral,0.9638309478759766
Yang lawak itu adalah anak lu umur 15 gabisa baca trs nyalahin kurikulum merdeka pdhl baru launching 3 tahun lalu itupun ngelewatin masa pandemi. Anak lu belajar baca pas baru umur 12 kah?,yang lawak itu adalah anak lu umur gabisa baca trs nyalahin kurikulum merdeka pdhl baru launching tahun lalu itupun ngelewatin masa pandemi anak lu belajar baca pas baru umur kah,lawak itu adalah anak lu umur gabisa baca trs nyalahin kurikulum merdeka pdhl baru launching tahun lalu itu ngelewatin masa pandemi anak lu ajar baca baru umur,"['lawak', 'itu', 'adalah', 'anak', 'lu', 'umur', 'gabisa', 'baca', 'trs', 'nyalahin', 'kurikulum', 'merdeka', 'pdhl', 'baru', 'launching', 'tahun', 'lalu', 'itu', 'ngelewatin', 'masa', 'pandemi', 'anak', 'lu', 'ajar', 'baca', 'baru', 'umur']",lawak itu adalah anak lu umur gabisa baca terus nyalahin kurikulum merdeka padahal baru launching tahun lalu itu ngelewatin masa pandemi anak lu ajar baca baru umur,negative,0.9993402361869812
@sociotalker Satu sisi kurikulum merdeka bagi saya yg seorang guru bagus sih tapi emang implementasinya g bisa langsung melihat kondisi pendidikan sekarang gmn. Untuk kurikulum merdeka sebenarnya baru diterapkan secara menyeluruh 2 tahun ini. Sebelumnya piloting.,satu sisi kurikulum merdeka bagi saya yg seorang guru bagus sih tapi emang implementasinya g bisa langsung melihat kondisi pendidikan sekarang gmn untuk kurikulum merdeka sebenarnya baru diterapkan secara menyeluruh tahun ini sebelumnya piloting,satu sisi kurikulum merdeka bagi saya orang guru bagus tapi emang implementasi g bisa langsung lihat kondisi didik sekarang gmn untuk kurikulum merdeka benar baru terap cara seluruh tahun belum piloting,"['satu', 'sisi', 'kurikulum', 'merdeka', 'bagi', 'saya', 'orang', 'guru', 'bagus', 'tapi', 'emang', 'implementasi', 'g', 'bisa', 'langsung', 'lihat', 'kondisi', 'didik', 'sekarang', 'gmn', 'untuk', 'kurikulum', 'merdeka', 'benar', 'baru', 'terap', 'cara', 'seluruh', 'tahun', 'belum', 'piloting']",satu sisi kurikulum merdeka bagi aku orang guru bagus tapi memang implementasi tidak bisa langsung lihat kondisi didik sekarang bagaimana untuk kurikulum merdeka benar baru terap cara seluruh tahun belum piloting,negative,0.9963086247444153
@SoundOfYogi tetep aja najis bgtttt kurikulum merdeka rating -900000/10,tetep aja najis bgtttt kurikulum merdeka rating,tetep najis bgtttt kurikulum merdeka rating,"['tetep', 'najis', 'bgtttt', 'kurikulum', 'merdeka', 'rating']",tetap najis bgtttt kurikulum merdeka rating,negative,0.9858320951461792
@tanyakanrl Kurikulum merdeka sibuk nerapin segitiga restitusi jadi guru gaboleh memberikan hukuman tapi itu bisa terjadi kalo ada kerjasama antara guru dan orang tua. Nah kalo org tua nya jg ga bisa diajak kerjasama gmn? Sekolahku buat kegiatan parenting yg dtg cuma 2-4 org per kelas,kurikulum merdeka sibuk nerapin segitiga restitusi jadi guru gaboleh memberikan hukuman tapi itu bisa terjadi kalo ada kerjasama antara guru dan orang tua nah kalo org tua nya jg ga bisa diajak kerjasama gmn sekolahku buat kegiatan parenting yg dtg cuma org per kelas,kurikulum merdeka sibuk nerapin segitiga restitusi jadi guru gaboleh beri hukum tapi itu bisa jadi kalo ada kerjasama antara guru orang tua kalo tua jg ga bisa ajak kerjasama gmn sekolah giat parenting dtg cuma per kelas,"['kurikulum', 'merdeka', 'sibuk', 'nerapin', 'segitiga', 'restitusi', 'jadi', 'guru', 'gaboleh', 'beri', 'hukum', 'tapi', 'itu', 'bisa', 'jadi', 'kalo', 'ada', 'kerjasama', 'antara', 'guru', 'orang', 'tua', 'kalo', 'tua', 'jg', 'ga', 'bisa', 'ajak', 'kerjasama', 'gmn', 'sekolah', 'giat', 'parenting', 'dtg', 'cuma', 'per', 'kelas']",kurikulum merdeka sibuk nerapin segitiga restitusi jadi guru gaboleh beri hukum tapi itu bisa jadi kalau ada kerjasama antara guru orang tua kalau tua juga tidak bisa ajak kerjasama bagaimana sekolah giat parenting dtg hanya per kelas,negative,0.9272162318229675
@SoundOfYogi KTSP dan kurtilas masih bagus dari pada kurikulum merdeka guru kebanyakan tugas fokus di PMM bukan dikelas imbasnya siswa tidak terkontrol.,ktsp dan kurtilas masih bagus dari pada kurikulum merdeka guru kebanyakan tugas fokus di pmm bukan dikelas imbasnya siswa tidak terkontrol,ktsp kurtilas masih bagus pada kurikulum merdeka guru banyak tugas fokus pmm bukan kelas imbas siswa tidak kontrol,"['ktsp', 'kurtilas', 'masih', 'bagus', 'pada', 'kurikulum', 'merdeka', 'guru', 'banyak', 'tugas', 'fokus', 'pmm', 'bukan', 'kelas', 'imbas', 'siswa', 'tidak', 'kontrol']",ktsp kurtilas masih bagus pada kurikulum merdeka guru banyak tugas fokus pmm bukan kelas imbas siswa tidak kontrol,neutral,0.6299163699150085
Apa yang Harus Dipertahankan dan Diperbaiki dari Kurikulum Merdeka? https://t.co/wzgt8N3wOu,apa yang harus dipertahankan dan diperbaiki dari kurikulum merdeka,apa harus tahan baik kurikulum merdeka,"['apa', 'harus', 'tahan', 'baik', 'kurikulum', 'merdeka']",apa harus tahan baik kurikulum merdeka,positive,0.45370569825172424
@nzlannarea @SoundOfYogi apaan bagus buat perguruan negri... gr2 kebijakan baru bbrp kampus ngebebanin mhs S2 ke atas hrs ikut2an bikin bnyk jurnal publikasi buat menuhin quota kampus terus ada aja mhs yang manfaatin kurikulum merdeka buat ngeclaim SKS yang padahal mereka gk ngerti apa2 pas di tes..,apaan bagus buat perguruan negri gr kebijakan baru bbrp kampus ngebebanin mhs s ke atas hrs ikut an bikin bnyk jurnal publikasi buat menuhin quota kampus terus ada aja mhs yang manfaatin kurikulum merdeka buat ngeclaim sks yang padahal mereka gk ngerti apa pas di tes,apa bagus guru negri gr bijak baru bbrp kampus ngebebanin mhs ke atas hrs ikut bikin bnyk jurnal publikasi menuhin quota kampus ada mhs manfaatin kurikulum merdeka ngeclaim sks padahal mereka gk ngerti apa di tes,"['apa', 'bagus', 'guru', 'negri', 'gr', 'bijak', 'baru', 'bbrp', 'kampus', 'ngebebanin', 'mhs', 'ke', 'atas', 'hrs', 'ikut', 'bikin', 'bnyk', 'jurnal', 'publikasi', 'menuhin', 'quota', 'kampus', 'ada', 'mhs', 'manfaatin', 'kurikulum', 'merdeka', 'ngeclaim', 'sks', 'padahal', 'mereka', 'gk', 'ngerti', 'apa', 'di', 'tes']",apa bagus guru negri gr bijak baru beberapa kampus ngebebanin mahasiswa ke atas harus ikut bikin banyak jurnal publikasi menuhin kuota kampus ada mahasiswa manfaatin kurikulum merdeka ngeclaim sks padahal mereka tidak ngerti apa di tes,negative,0.998927891254425
@eradotid Ini nih kalo pake kurikulum merdeka bloon lahir batin.,ini nih kalo pake kurikulum merdeka bloon lahir batin,nih kalo pake kurikulum merdeka bloon lahir batin,"['nih', 'kalo', 'pake', 'kurikulum', 'merdeka', 'bloon', 'lahir', 'batin']",ini kalau pakai kurikulum merdeka bloon lahir batin,negative,0.9976237416267395
@tadaruspagi @vloufiess BRO I FUCKING HATE THIS BS ALSO THE ANTICS OF kalian kan sekarang udah kurikulum merdeka jadi kalian bebas bla bla YEAH bebas eksplorasi bukan TERJUN BEBAS,bro i fucking hate this bs also the antics of kalian kan sekarang udah kurikulum merdeka jadi kalian bebas bla bla yeah bebas eksplorasi bukan terjun bebas,bro fucking hate this also antics kalian sekarang udah kurikulum merdeka jadi kalian bebas bla bla yeah bebas eksplorasi bukan terjun bebas,"['bro', 'fucking', 'hate', 'this', 'also', 'antics', 'kalian', 'sekarang', 'udah', 'kurikulum', 'merdeka', 'jadi', 'kalian', 'bebas', 'bla', 'bla', 'yeah', 'bebas', 'eksplorasi', 'bukan', 'terjun', 'bebas']",bro fucking benci this juga antics kalian sekarang sudah kurikulum merdeka jadi kalian bebas bla bla yeah bebas eksplorasi bukan terjun bebas,negative,0.9993353486061096
@kegblgnunfaedh Dampak dari kurikulum merdeka... Anak²nya terlalu di manjakan. Besok kalau ada ortu murid laporin guru ke polisi suruh mereka didik sendiri anaknya dirumah buat sendiri ijazahnya di rumah agar mereka tau rasanya jadi pengajar.,dampak dari kurikulum merdeka anak nya terlalu di manjakan besok kalau ada ortu murid laporin guru ke polisi suruh mereka didik sendiri anaknya dirumah buat sendiri ijazahnya di rumah agar mereka tau rasanya jadi pengajar,dampak kurikulum merdeka anak terlalu manja besok kalau ada ortu murid laporin guru polisi suruh mereka didik sendiri anak rumah sendiri ijazah rumah agar mereka tau rasa jadi ajar,"['dampak', 'kurikulum', 'merdeka', 'anak', 'terlalu', 'manja', 'besok', 'kalau', 'ada', 'ortu', 'murid', 'laporin', 'guru', 'polisi', 'suruh', 'mereka', 'didik', 'sendiri', 'anak', 'rumah', 'sendiri', 'ijazah', 'rumah', 'agar', 'mereka', 'tau', 'rasa', 'jadi', 'ajar']",dampak kurikulum merdeka anak terlalu manja besok kalau ada orang tua siswa laporin guru polisi suruh mereka didik sendiri anak rumah sendiri ijazah rumah agar mereka tau rasa jadi ajar,negative,0.9989567995071411
njing bener2 kurikulum merdeka ga worth buat aank sd-sma. aku ga pinter tapi draining bgt ngajarin anak sma skrg gatau apa2,njing bener kurikulum merdeka ga worth buat aank sd sma aku ga pinter tapi draining bgt ngajarin anak sma skrg gatau apa,njing bener kurikulum merdeka ga worth aank sd sma aku ga pinter tapi draining bgt ngajarin anak sma skrg gatau apa,"['njing', 'bener', 'kurikulum', 'merdeka', 'ga', 'worth', 'aank', 'sd', 'sma', 'aku', 'ga', 'pinter', 'tapi', 'draining', 'bgt', 'ngajarin', 'anak', 'sma', 'skrg', 'gatau', 'apa']",anjing benar kurikulum merdeka tidak worth aank sd sma aku tidak pintar tapi draining sekali ngajarin anak sma sekarang tidak tahu apa,negative,0.9995773434638977
#BeritaUNP Kuliah Tamu Bersama Dosen Universitas Maritim Raja Ali Haji di FBS UNP: Bahas Esensi Pembelajaran Bahasa Indonesia dalam Implementasi Kurikulum Merdeka https://t.co/JXHWT5vSN0 #universitasnegeripadang #kampusmerdeka #humasunp #merdekabelajar,kuliah tamu bersama dosen universitas maritim raja ali haji di fbs unp bahas esensi pembelajaran bahasa indonesia dalam implementasi kurikulum merdeka,kuliah tamu sama dosen universitas maritim raja ali haji fbs unp bahas esensi ajar bahasa indonesia dalam implementasi kurikulum merdeka,"['kuliah', 'tamu', 'sama', 'dosen', 'universitas', 'maritim', 'raja', 'ali', 'haji', 'fbs', 'unp', 'bahas', 'esensi', 'ajar', 'bahasa', 'indonesia', 'dalam', 'implementasi', 'kurikulum', 'merdeka']",kuliah tamu sama dosen universitas maritim raja ali haji fbs unp bahas esensi ajar bahasa indonesia dalam implementasi kurikulum merdeka,neutral,0.9987820982933044
@hakimcil_ bebas jane kurikulum merdeka kok,bebas jane kurikulum merdeka kok,bebas jane kurikulum merdeka,"['bebas', 'jane', 'kurikulum', 'merdeka']",bebas jane kurikulum merdeka,neutral,0.9964832067489624
@ebe62plus @sakaparaning @Boediantar4 Hah?? Ngatain orang tolol dari si paling pintar!! Kamu nggak lihat keadaan pendidikan sekarang ya? Berkat kurikulum merdeka banyak hal yg kurang banget. Peran orang tua juga penting. Tapi kumer beneran bikin kacau.,hah ngatain orang tolol dari si paling pintar kamu nggak lihat keadaan pendidikan sekarang ya berkat kurikulum merdeka banyak hal yg kurang banget peran orang tua juga penting tapi kumer beneran bikin kacau,ngatain orang tolol si paling pintar kamu nggak lihat ada didik sekarang berkat kurikulum merdeka banyak hal kurang peran orang tua penting tapi kumer beneran kacau,"['ngatain', 'orang', 'tolol', 'si', 'paling', 'pintar', 'kamu', 'nggak', 'lihat', 'ada', 'didik', 'sekarang', 'berkat', 'kurikulum', 'merdeka', 'banyak', 'hal', 'kurang', 'peran', 'orang', 'tua', 'penting', 'tapi', 'kumer', 'beneran', 'kacau']",ngatain orang bodoh si paling pintar kamu tidak lihat ada didik sekarang berkat kurikulum merdeka banyak hal kurang peran orang tua penting tapi kumer beneran kacau,negative,0.9995150566101074
Lho ternyata juga korban zonasi dan kurikulum merdeka kayaknya.,lho ternyata juga korban zonasi dan kurikulum merdeka kayaknya,nyata korban zonasi kurikulum merdeka kayak,"['nyata', 'korban', 'zonasi', 'kurikulum', 'merdeka', 'kayak']",nyata korban zonasi kurikulum merdeka seperti,negative,0.9981521964073181
@tehnit4 Gue malah gamau yg terlalu muda. Ketentuannya pelamar tidak mengalami Kurikulum Merdeka.,gue malah gamau yg terlalu muda ketentuannya pelamar tidak mengalami kurikulum merdeka,malah gamau terlalu muda tentu lamar tidak alami kurikulum merdeka,"['malah', 'gamau', 'terlalu', 'muda', 'tentu', 'lamar', 'tidak', 'alami', 'kurikulum', 'merdeka']",malah gamau terlalu muda tentu lamar tidak alami kurikulum merdeka,negative,0.9331908226013184
